time;gFx;gFy;gFz;TgF
5.695919385;-0,0296;-0,0240;0,9986;0,999
5.698475769;-0,0284;-0,0254;0,9998;1,001
5.701683769;-0,0249;-0,0266;1,0008;1,001
5.703660308;-0,0219;-0,0254;0,9996;1,000
5.706224385;-0,0217;-0,0252;1,0003;1,001
5.708914769;-0,0205;-0,0264;1,0037;1,004
5.712299462;-0,0228;-0,0259;1,0012;1,002
5.713556923;-0,0212;-0,0230;0,9993;1,000
5.716519769;-0,0228;-0,0220;0,9971;0,998
5.718950769;-0,0237;-0,0242;0,9984;0,999
5.721161231;-0,0215;-0,0254;0,9952;0,996
5.723757538;-0,0171;-0,0264;0,9907;0,991
5.726337538;-0,0181;-0,0271;0,9910;0,992
5.729186538;-0,0222;-0,0266;0,9956;0,996
5.731299154;-0,0198;-0,0261;0,9996;1,000
5.734051769;-0,0215;-0,0281;1,0000;1,001
5.736749923;-0,0268;-0,0293;0,9991;1,000
5.738932;-0,0247;-0,0274;1,0008;1,001
5.741368077;-0,0212;-0,0264;0,9991;1,000
5.743941923;-0,0205;-0,0289;0,9954;0,996
5.746356385;-0,0163;-0,0259;0,9923;0,993
5.748734769;-0,0198;-0,0257;0,9907;0,991
5.751497538;-0,0217;-0,0254;0,9886;0,989
5.754020615;-0,0181;-0,0233;0,9900;0,990
5.756695077;-0,0217;-0,0225;0,9891;0,990
5.759086538;-0,0247;-0,0257;0,9874;0,988
5.761945;-0,0161;-0,0237;0,9905;0,991
5.764360077;-0,0184;-0,0242;0,9903;0,991
5.768055154;-0,0179;-0,0257;0,9915;0,992
5.769880615;-0,0200;-0,0240;0,9912;0,992
5.771628692;-0,0266;-0,0268;0,9949;0,996
5.774214462;-0,0274;-0,0279;0,9937;0,994
5.776737308;-0,0254;-0,0252;0,9917;0,992
5.780154538;-0,0271;-0,0254;0,9910;0,992
5.781685538;-0,0215;-0,0242;0,9912;0,992
5.786586462;-0,0254;-0,0228;0,9868;0,987
5.787571462;-0,0254;-0,0225;0,9868;0,987
5.789111769;-0,0277;-0,0245;0,9871;0,988
5.791639692;-0,0305;-0,0257;0,9919;0,993
5.794197923;-0,0330;-0,0281;0,9928;0,994
5.796835692;-0,0347;-0,0279;0,9903;0,991
5.799080077;-0,0310;-0,0235;0,9898;0,991
5.801782538;-0,0261;-0,0222;0,9898;0,990
5.804379769;-0,0235;-0,0230;0,9900;0,991
5.807051692;-0,0235;-0,0249;0,9888;0,989
5.809411077;-0,0305;-0,0279;0,9912;0,992
5.811979077;-0,0277;-0,0271;0,9919;0,993
5.814653;-0,0247;-0,0274;0,9928;0,993
5.817837;-0,0279;-0,0289;0,9924;0,993
5.819547385;-0,0274;-0,0254;0,9937;0,994
5.823013846;-0,0228;-0,0245;0,9952;0,996
5.824767385;-0,0210;-0,0264;0,9966;0,997
5.826898769;-0,0210;-0,0266;0,9971;0,998
5.829503769;-0,0252;-0,0271;0,9971;0,998
5.832080923;-0,0266;-0,0303;0,9996;1,000
5.834456385;-0,0198;-0,0271;1,0005;1,001
5.837146231;-0,0191;-0,0259;0,9993;1,000
5.839439154;-0,0205;-0,0225;0,9944;0,995
5.841984615;-0,0130;-0,0205;0,9907;0,991
5.844412;-0,0135;-0,0228;0,9905;0,991
5.846987462;-0,0186;-0,0277;0,9888;0,989
5.849519769;-0,0215;-0,0268;0,9900;0,991
5.852017538;-0,0256;-0,0264;0,9947;0,995
5.855244077;-0,0277;-0,0317;1,0005;1,001
5.857234538;-0,0198;-0,0271;1,0017;1,002
5.859671769;-0,0237;-0,0242;1,0020;1,003
5.862235692;-0,0252;-0,0271;1,0005;1,001
5.864700077;-0,0151;-0,0266;0,9986;0,999
5.870319077;-0,0200;-0,0277;0,9971;0,998
5.870968385;-0,0219;-0,0301;0,9986;0,999
5.872405846;-0,0256;-0,0289;0,9981;0,999
5.874700308;-0,0291;-0,0320;1,0024;1,003
5.877133;-0,0176;-0,0266;1,0000;1,001
5.879724692;-0,0098;-0,0249;0,9973;0,998
5.882177923;-0,0144;-0,0264;0,9977;0,998
5.884871692;-0,0159;-0,0228;0,9947;0,995
5.887384308;-0,0161;-0,0235;0,9937;0,994
5.889973615;-0,0271;-0,0284;0,9930;0,994
5.892436308;-0,0284;-0,0305;0,9937;0,995
5.894885846;-0,0296;-0,0277;0,9928;0,994
5.897352615;-0,0200;-0,0279;0,9923;0,993
5.900886154;-0,0149;-0,0252;0,9932;0,994
5.902460385;-0,0200;-0,0249;0,9907;0,991
5.905127154;-0,0200;-0,0245;0,9910;0,992
5.907555154;-0,0161;-0,0264;0,9935;0,994
5.910082154;-0,0198;-0,0296;0,9915;0,992
5.912719154;-0,0252;-0,0317;0,9903;0,991
5.915070231;-0,0286;-0,0281;0,9912;0,992
5.917596615;-0,0320;-0,0308;0,9981;0,999
5.920324;-0,0271;-0,0323;0,9988;1,000
5.922900615;-0,0230;-0,0257;0,9947;0,995
5.925272692;-0,0242;-0,0230;0,9930;0,994
5.927505846;-0,0284;-0,0249;0,9905;0,991
5.930125231;-0,0291;-0,0261;0,9898;0,991
5.932593615;-0,0288;-0,0277;0,9884;0,989
5.934997;-0,0337;-0,0298;0,9903;0,991
5.937648692;-0,0296;-0,0323;0,9923;0,993
5.940562462;-0,0210;-0,0286;0,9912;0,992
5.942732692;-0,0181;-0,0277;0,9900;0,991
5.945287769;-0,0181;-0,0274;0,9919;0,992
5.948006154;-0,0207;-0,0286;0,9905;0,991
5.951723077;-0,0207;-0,0291;0,9876;0,988
5.953306538;-0,0225;-0,0286;0,9856;0,986
5.955436923;-0,0298;-0,0308;0,9879;0,989
5.958125231;-0,0347;-0,0310;0,9928;0,994
5.960568923;-0,0235;-0,0284;0,9959;0,997
5.962954231;-0,0156;-0,0284;0,9961;0,997
5.965596923;-0,0154;-0,0274;0,9942;0,995
5.969216923;-0,0179;-0,0240;0,9961;0,997
5.970587154;-0,0232;-0,0242;0,9954;0,996
5.973057923;-0,0320;-0,0301;0,9942;0,995
5.975674462;-0,0361;-0,0317;0,9932;0,994
5.978405231;-0,0323;-0,0296;0,9915;0,992
5.980733;-0,0264;-0,0301;0,9923;0,993
5.983302846;-0,0210;-0,0303;0,9954;0,996
5.988157923;-0,0240;-0,0286;0,9932;0,994
5.989485;-0,0215;-0,0261;0,9956;0,996
5.990662769;-0,0166;-0,0261;0,9977;0,998
5.993417923;-0,0228;-0,0286;0,9981;0,999
5.995709615;-0,0291;-0,0301;0,9977;0,999
5.998440923;-0,0298;-0,0291;0,9986;0,999
6.001418462;-0,0305;-0,0308;0,9984;0,999
6.003257846;-0,0252;-0,0301;1,0005;1,001
6.005925308;-0,0193;-0,0257;1,0000;1,001
6.008520692;-0,0200;-0,0245;1,0015;1,002
6.010888077;-0,0219;-0,0259;0,9988;0,999
6.013356308;-0,0217;-0,0252;0,9944;0,995
6.015766154;-0,0191;-0,0281;0,9898;0,990
6.018462538;-0,0195;-0,0291;0,9896;0,990
6.020952077;-0,0247;-0,0313;0,9907;0,992
6.023361538;-0,0207;-0,0298;0,9923;0,993
6.026154231;-0,0154;-0,0281;0,9979;0,998
6.028772077;-0,0193;-0,0281;1,0022;1,003
6.031011385;-0,0151;-0,0249;1,0015;1,002
6.034681231;-0,0151;-0,0235;1,0003;1,001
6.036102846;-0,0176;-0,0266;1,0028;1,003
6.038763462;-0,0198;-0,0274;1,0035;1,004
6.041047462;-0,0271;-0,0298;1,0033;1,004
6.043310769;-0,0268;-0,0279;1,0010;1,002
6.045918846;-0,0212;-0,0252;0,9973;0,998
6.048435462;-0,0205;-0,0261;0,9977;0,998
6.051156692;-0,0124;-0,0220;0,9954;0,996
6.053828923;-0,0142;-0,0208;0,9944;0,995
6.056433846;-0,0240;-0,0252;0,9886;0,989
6.058591692;-0,0244;-0,0268;0,9923;0,993
6.061204615;-0,0249;-0,0261;0,9937;0,994
6.063530154;-0,0300;-0,0308;0,9961;0,997
6.066144692;-0,0303;-0,0279;0,9991;1,000
6.070308385;-0,0303;-0,0257;1,0008;1,002
6.070935462;-0,0277;-0,0268;1,0035;1,004
6.073749;-0,0176;-0,0220;1,0028;1,003
6.076537846;-0,0215;-0,0245;1,0010;1,002
6.078896077;-0,0244;-0,0268;0,9977;0,998
6.081196385;-0,0215;-0,0266;0,9984;0,999
6.085027769;-0,0242;-0,0281;0,9988;0,999
6.086621846;-0,0279;-0,0268;0,9979;0,999
6.089007385;-0,0256;-0,0254;0,9993;1,000
6.091477615;-0,0259;-0,0237;1,0003;1,001
6.093888692;-0,0200;-0,0235;0,9998;1,000
6.096742539;-0,0215;-0,0230;1,0000;1,000
6.098747692;-0,0256;-0,0245;0,9973;0,998
6.101458462;-0,0252;-0,0245;0,9986;0,999
6.104544;-0,0284;-0,0254;0,9996;1,000
6.106505923;-0,0288;-0,0268;0,9993;1,000
6.109304385;-0,0291;-0,0268;1,0008;1,002
6.111496615;-0,0288;-0,0261;0,9993;1,000
6.113911154;-0,0215;-0,0240;0,9964;0,997
6.118040077;-0,0193;-0,0220;0,9988;0,999
6.119696;-0,0228;-0,0220;0,9966;0,997
6.121889;-0,0286;-0,0261;0,9977;0,998
6.12442;-0,0333;-0,0286;1,0000;1,001
6.126732077;-0,0312;-0,0261;0,9996;1,000
6.129323692;-0,0279;-0,0242;0,9977;0,998
6.131751769;-0,0323;-0,0247;0,9968;0,998
6.134447385;-0,0271;-0,0230;0,9966;0,997
6.138814846;-0,0193;-0,0184;0,9924;0,993
6.139289615;-0,0225;-0,0235;0,9905;0,991
6.142008615;-0,0240;-0,0257;0,9944;0,995
6.144671154;-0,0240;-0,0271;0,9966;0,997
6.146961539;-0,0207;-0,0305;0,9964;0,997
6.150139385;-0,0159;-0,0315;0,9940;0,995
6.152131692;-0,0219;-0,0271;0,9944;0,995
6.154574846;-0,0225;-0,0261;0,9932;0,994
6.157488615;-0,0154;-0,0212;0,9944;0,995
6.159134539;-0,0186;-0,0247;0,9949;0,995
6.162256692;-0,0184;-0,0252;0,9944;0,995
6.164460923;-0,0186;-0,0237;0,9949;0,995
6.167148308;-0,0203;-0,0271;0,9981;0,999
6.170299692;-0,0156;-0,0257;0,9977;0,998
6.171789846;-0,0151;-0,0249;0,9937;0,994
6.174365231;-0,0184;-0,0225;0,9903;0,991
6.176882154;-0,0179;-0,0228;0,9886;0,989
6.179274462;-0,0200;-0,0254;0,9919;0,992
6.181833231;-0,0184;-0,0242;0,9944;0,995
6.186374539;-0,0219;-0,0252;0,9993;1,000
6.187048077;-0,0308;-0,0281;1,0005;1,001
6.189719077;-0,0286;-0,0281;1,0005;1,001
6.192311692;-0,0198;-0,0242;0,9988;0,999
6.194643154;-0,0237;-0,0254;0,9986;0,999
6.197142846;-0,0254;-0,0264;0,9986;0,999
6.199600077;-0,0266;-0,0247;0,9991;1,000
6.202147462;-0,0254;-0,0268;0,9993;1,000
6.204761308;-0,0203;-0,0284;0,9981;0,999
6.207224385;-0,0259;-0,0264;0,9986;0,999
6.209848692;-0,0271;-0,0279;0,9993;1,000
6.212195154;-0,0203;-0,0247;0,9998;1,000
6.214621539;-0,0247;-0,0266;1,0028;1,003
6.218234846;-0,0281;-0,0271;1,0003;1,001
6.219778769;-0,0212;-0,0259;1,0000;1,001
6.222520385;-0,0179;-0,0268;0,9966;0,997
6.224753231;-0,0235;-0,0315;0,9998;1,001
6.227022154;-0,0252;-0,0298;1,0000;1,001
6.230618846;-0,0230;-0,0268;1,0012;1,002
6.232321846;-0,0232;-0,0293;1,0000;1,001
6.234835385;-0,0240;-0,0303;0,9961;0,997
6.237816077;-0,0249;-0,0277;0,9968;0,998
6.239883462;-0,0237;-0,0266;0,9991;1,000
6.242835769;-0,0215;-0,0310;0,9968;0,998
6.245133231;-0,0249;-0,0315;0,9940;0,995
6.247446769;-0,0261;-0,0284;0,9952;0,996
6.251527692;-0,0259;-0,0268;0,9979;0,999
6.253129308;-0,0279;-0,0296;0,9984;0,999
6.255086539;-0,0271;-0,0301;0,9947;0,996
6.257828077;-0,0264;-0,0261;0,9928;0,993
6.260042231;-0,0268;-0,0268;0,9942;0,995
6.262631462;-0,0286;-0,0293;0,9942;0,995
6.265071154;-0,0264;-0,0266;0,9937;0,994
6.268206769;-0,0266;-0,0274;0,9947;0,995
6.270280615;-0,0291;-0,0268;0,9942;0,995
6.272796;-0,0230;-0,0249;0,9966;0,997
6.275375154;-0,0228;-0,0249;0,9947;0,995
6.277652308;-0,0225;-0,0281;0,9949;0,996
6.280284692;-0,0225;-0,0284;0,9973;0,998
6.286281539;-0,0219;-0,0291;0,9964;0,997
6.287923769;-0,0205;-0,0286;0,9947;0,995
6.288330539;-0,0235;-0,0274;0,9907;0,991
6.290323692;-0,0323;-0,0305;0,9886;0,990
6.292718846;-0,0281;-0,0266;0,9893;0,990
6.295222539;-0,0249;-0,0249;0,9898;0,990
6.297777;-0,0268;-0,0264;0,9903;0,991
6.300702539;-0,0266;-0,0286;0,9903;0,991
6.302930154;-0,0205;-0,0247;0,9937;0,994
6.305424077;-0,0205;-0,0277;0,9952;0,996
6.308034846;-0,0215;-0,0277;0,9954;0,996
6.310392308;-0,0286;-0,0279;0,9984;0,999
6.312811154;-0,0296;-0,0286;0,9971;0,998
6.315156692;-0,0235;-0,0268;0,9984;0,999
6.317836077;-0,0219;-0,0268;0,9977;0,998
6.320456385;-0,0219;-0,0274;0,9949;0,996
6.322880615;-0,0168;-0,0277;0,9928;0,993
6.325283154;-0,0181;-0,0264;0,9928;0,993
6.327757615;-0,0217;-0,0284;0,9915;0,992
6.330374539;-0,0230;-0,0247;0,9893;0,990
6.334143077;-0,0286;-0,0271;0,9930;0,994
6.335615462;-0,0298;-0,0291;0,9977;0,999
6.338127077;-0,0274;-0,0271;0,9988;1,000
6.340729615;-0,0249;-0,0259;0,9961;0,997
6.343124385;-0,0163;-0,0245;0,9993;1,000
6.345688077;-0,0188;-0,0237;1,0010;1,001
6.348001539;-0,0210;-0,0237;0,9981;0,999
6.351000308;-0,0230;-0,0230;0,9971;0,998
6.353379077;-0,0277;-0,0277;0,9968;0,998
6.355736;-0,0286;-0,0268;0,9964;0,997
6.358555077;-0,0219;-0,0264;0,9996;1,000
6.360609923;-0,0159;-0,0274;1,0000;1,000
6.363160692;-0,0124;-0,0266;0,9961;0,997
6.366284615;-0,0124;-0,0230;0,9981;0,998
6.368391769;-0,0161;-0,0235;1,0008;1,001
6.370956308;-0,0217;-0,0264;1,0024;1,003
6.373739385;-0,0237;-0,0274;1,0024;1,003
6.375917846;-0,0286;-0,0261;1,0047;1,005
6.378344077;-0,0264;-0,0257;1,0024;1,003
6.380863385;-0,0244;-0,0235;1,0037;1,004
6.386566462;-0,0266;-0,0235;1,0037;1,004
6.387228615;-0,0210;-0,0205;1,0035;1,004
6.388496077;-0,0154;-0,0198;1,0012;1,002
6.391277308;-0,0222;-0,0257;0,9998;1,000
6.393737231;-0,0217;-0,0257;0,9966;0,997
6.395993539;-0,0242;-0,0257;0,9986;0,999
6.398620385;-0,0247;-0,0277;1,0024;1,003
6.401184923;-0,0232;-0,0257;1,0045;1,005
6.403516385;-0,0261;-0,0259;1,0012;1,002
6.405934154;-0,0228;-0,0247;1,0024;1,003
6.408744385;-0,0205;-0,0249;1,0033;1,004
6.412556385;-0,0222;-0,0274;1,0015;1,002
6.413554539;-0,0232;-0,0242;1,0000;1,001
6.416078462;-0,0237;-0,0245;1,0028;1,003
6.418591154;-0,0357;-0,0296;1,0047;1,006
6.421967154;-0,0377;-0,0281;1,0081;1,009
6.423783385;-0,0368;-0,0235;1,0057;1,007
6.426389231;-0,0410;-0,0268;1,0028;1,004
6.428681923;-0,0324;-0,0230;1,0003;1,001
6.430975769;-0,0254;-0,0222;0,9966;0,997
6.434618231;-0,0254;-0,0252;0,9954;0,996
6.436388692;-0,0237;-0,0245;0,9971;0,998
6.438808;-0,0277;-0,0252;1,0005;1,001
6.441275769;-0,0300;-0,0245;1,0042;1,005
6.443767769;-0,0305;-0,0235;1,0049;1,006
6.446145615;-0,0298;-0,0235;1,0037;1,004
6.448736923;-0,0305;-0,0259;1,0022;1,003
6.451464308;-0,0210;-0,0240;1,0005;1,001
6.453925308;-0,0135;-0,0220;0,9986;0,999
6.456858462;-0,0198;-0,0259;0,9979;0,998
6.458866231;-0,0184;-0,0247;0,9981;0,999
6.461555385;-0,0171;-0,0205;0,9947;0,995
6.463983385;-0,0274;-0,0259;0,9919;0,993
6.472942154;-0,0266;-0,0259;0,9886;0,989
6.474193846;-0,0207;-0,0257;0,9896;0,990
6.474857923;-0,0188;-0,0259;0,9928;0,993
6.475467692;-0,0117;-0,0271;0,9937;0,994
6.476730154;-0,0198;-0,0257;0,9959;0,996
6.480081308;-0,0247;-0,0274;0,9979;0,999
6.481512692;-0,0200;-0,0264;1,0008;1,001
6.484658539;-0,0230;-0,0266;1,0010;1,002
6.486712385;-0,0219;-0,0289;0,9956;0,996
6.489156692;-0,0198;-0,0254;0,9917;0,992
6.491884692;-0,0173;-0,0266;0,9903;0,991
6.494300692;-0,0166;-0,0277;0,9868;0,987
6.496628;-0,0181;-0,0240;0,9888;0,989
6.499072077;-0,0200;-0,0249;0,9905;0,991
6.501777231;-0,0217;-0,0277;0,9966;0,997
6.504411769;-0,0235;-0,0268;0,9966;0,997
6.506826846;-0,0266;-0,0264;0,9952;0,996
6.509698769;-0,0291;-0,0274;0,9915;0,992
6.512245539;-0,0268;-0,0271;0,9905;0,991
6.514404692;-0,0286;-0,0293;0,9928;0,994
6.518286539;-0,0259;-0,0274;0,9932;0,994
6.519717;-0,0254;-0,0264;0,9968;0,998
6.522322154;-0,0271;-0,0277;0,9993;1,000
6.524683077;-0,0193;-0,0279;0,9981;0,999
6.526951385;-0,0210;-0,0289;0,9981;0,999
6.529405923;-0,0222;-0,0289;0,9996;1,000
6.531772692;-0,0235;-0,0268;1,0017;1,002
6.534510539;-0,0281;-0,0279;1,0037;1,004
6.537061308;-0,0254;-0,0277;1,0000;1,001
6.539705846;-0,0268;-0,0281;1,0012;1,002
6.542260923;-0,0249;-0,0279;1,0020;1,003
6.544654846;-0,0212;-0,0274;1,0033;1,004
6.547289231;-0,0249;-0,0271;1,0015;1,002
6.551555769;-0,0259;-0,0289;0,9944;0,995
6.553378539;-0,0247;-0,0271;0,9947;0,995
6.554908385;-0,0212;-0,0271;0,9952;0,996
6.557395692;-0,0200;-0,0286;0,9940;0,995
6.559804308;-0,0256;-0,0291;0,9942;0,995
6.562375462;-0,0274;-0,0286;0,9940;0,995
6.564862462;-0,0244;-0,0277;0,9996;1,000
6.568213539;-0,0240;-0,0301;1,0015;1,002
6.570122769;-0,0288;-0,0296;1,0017;1,003
6.572373615;-0,0281;-0,0268;1,0012;1,002
6.574874231;-0,0237;-0,0277;1,0028;1,003
6.577306539;-0,0266;-0,0281;1,0020;1,003
6.579744;-0,0212;-0,0281;0,9956;0,996
6.582210231;-0,0215;-0,0281;0,9905;0,991
6.586009308;-0,0219;-0,0279;0,9937;0,994
6.587599692;-0,0200;-0,0268;0,9981;0,999
6.590034462;-0,0210;-0,0264;0,9961;0,997
6.592693539;-0,0210;-0,0301;0,9961;0,997
6.594941923;-0,0173;-0,0284;0,9966;0,997
6.597741231;-0,0191;-0,0291;0,9979;0,998
6.601538154;-0,0210;-0,0301;0,9977;0,998
6.603012077;-0,0215;-0,0268;0,9956;0,996
6.605793308;-0,0261;-0,0281;0,9979;0,999
6.607680692;-0,0240;-0,0279;0,9979;0,999
6.610169539;-0,0207;-0,0228;0,9971;0,998
6.612710769;-0,0212;-0,0266;0,9966;0,997
6.615037;-0,0222;-0,0274;0,9979;0,998
6.617740692;-0,0171;-0,0279;0,9952;0,996
6.620716077;-0,0186;-0,0271;0,9907;0,991
6.622977923;-0,0247;-0,0303;0,9876;0,988
6.625223769;-0,0203;-0,0291;0,9893;0,990
6.627626846;-0,0274;-0,0271;0,9917;0,992
6.630460385;-0,0298;-0,0291;0,9935;0,994
6.632811154;-0,0259;-0,0284;0,9964;0,997
6.635179462;-0,0271;-0,0289;0,9996;1,000
6.637976308;-0,0219;-0,0277;0,9993;1,000
6.640614769;-0,0203;-0,0252;0,9968;0,997
6.642771692;-0,0247;-0,0254;0,9979;0,998
6.645273846;-0,0261;-0,0230;0,9971;0,998
6.647682462;-0,0237;-0,0242;0,9977;0,998
6.651366539;-0,0252;-0,0259;0,9984;0,999
6.653089615;-0,0296;-0,0271;0,9956;0,996
6.655451769;-0,0279;-0,0266;0,9940;0,995
6.658364077;-0,0242;-0,0274;0,9937;0,994
6.660444077;-0,0261;-0,0284;0,9959;0,997
6.662963462;-0,0249;-0,0277;0,9917;0,992
6.665338231;-0,0252;-0,0261;0,9935;0,994
6.668164077;-0,0244;-0,0257;0,9932;0,994
6.670695692;-0,0249;-0,0230;0,9937;0,994
6.673298846;-0,0315;-0,0274;0,9944;0,995
6.675502846;-0,0261;-0,0274;0,9944;0,995
6.678193;-0,0244;-0,0245;0,9964;0,997
6.680579462;-0,0230;-0,0259;0,9940;0,995
6.689871692;-0,0195;-0,0259;0,9947;0,995
6.691095077;-0,0286;-0,0217;0,9949;0,996
6.691777;-0,0330;-0,0252;0,9940;0,995
6.692585923;-0,0340;-0,0228;0,9966;0,997
6.693233615;-0,0330;-0,0212;0,9968;0,998
6.695484308;-0,0303;-0,0281;0,9984;0,999
6.698378769;-0,0279;-0,0259;0,9986;0,999
6.701108692;-0,0188;-0,0247;0,9966;0,997
6.703204923;-0,0210;-0,0277;0,9973;0,998
6.705687077;-0,0195;-0,0245;0,9944;0,995
6.708331769;-0,0188;-0,0247;0,9928;0,993
6.710780923;-0,0228;-0,0264;0,9928;0,993
6.713545231;-0,0179;-0,0254;0,9910;0,992
6.715596385;-0,0200;-0,0242;0,9961;0,997
6.718454769;-0,0240;-0,0268;0,9981;0,999
6.720909923;-0,0171;-0,0242;0,9973;0,998
6.723344692;-0,0171;-0,0220;0,9949;0,995
6.725945231;-0,0207;-0,0235;0,9964;0,997
6.728833615;-0,0176;-0,0220;0,9973;0,998
6.730877231;-0,0230;-0,0249;1,0010;1,002
6.734499769;-0,0288;-0,0277;1,0008;1,002
6.735928615;-0,0254;-0,0257;0,9998;1,000
6.738465846;-0,0163;-0,0215;0,9991;0,999
6.741079462;-0,0205;-0,0252;1,0035;1,004
6.743573231;-0,0217;-0,0271;1,0008;1,001
6.745957231;-0,0179;-0,0261;0,9932;0,994
6.748549846;-0,0179;-0,0245;0,9968;0,997
6.751152615;-0,0215;-0,0254;1,0000;1,001
6.753624923;-0,0244;-0,0271;1,0024;1,003
6.7563;-0,0308;-0,0245;0,9986;0,999
6.758608385;-0,0337;-0,0261;0,9973;0,998
6.761173846;-0,0337;-0,0271;0,9979;0,999
6.763564;-0,0274;-0,0257;0,9973;0,998
6.766194231;-0,0261;-0,0235;0,9959;0,997
6.768902769;-0,0261;-0,0230;0,9971;0,998
6.771264692;-0,0288;-0,0259;0,9979;0,999
6.773721539;-0,0274;-0,0245;0,9998;1,000
6.776281;-0,0303;-0,0261;0,9971;0,998
6.778831385;-0,0300;-0,0257;0,9961;0,997
6.781253;-0,0279;-0,0252;0,9949;0,996
6.789737615;-0,0252;-0,0289;0,9930;0,994
6.790930231;-0,0179;-0,0277;0,9919;0,992
6.791616692;-0,0203;-0,0286;0,9907;0,991
6.792544385;-0,0219;-0,0286;0,9949;0,996
6.793896923;-0,0186;-0,0268;0,9981;0,999
6.796316077;-0,0235;-0,0298;0,9968;0,998
6.799052;-0,0308;-0,0296;0,9947;0,996
6.801450231;-0,0315;-0,0268;0,9930;0,994
6.803947692;-0,0247;-0,0264;0,9954;0,996
6.806431692;-0,0271;-0,0268;0,9964;0,997
6.809172;-0,0266;-0,0259;0,9952;0,996
6.811796077;-0,0296;-0,0230;0,9979;0,999
6.814076308;-0,0335;-0,0247;0,9973;0,998
6.817786462;-0,0308;-0,0274;0,9956;0,996
6.819054154;-0,0288;-0,0291;0,9930;0,994
6.822031385;-0,0286;-0,0296;0,9891;0,990
6.824198769;-0,0237;-0,0303;0,9912;0,992
6.826782154;-0,0232;-0,0298;0,9910;0,992
6.829121308;-0,0188;-0,0266;0,9915;0,992
6.831507154;-0,0215;-0,0279;0,9917;0,992
6.834461923;-0,0193;-0,0296;0,9956;0,996
6.836757;-0,0235;-0,0289;0,9942;0,995
6.839230462;-0,0291;-0,0284;0,9917;0,993
6.841844923;-0,0310;-0,0261;0,9923;0,993
6.844246154;-0,0291;-0,0279;0,9928;0,994
6.846763385;-0,0279;-0,0274;0,9903;0,991
6.849175077;-0,0284;-0,0245;0,9915;0,992
6.851973615;-0,0279;-0,0240;0,9952;0,996
6.854803692;-0,0288;-0,0249;0,9971;0,998
6.856957923;-0,0268;-0,0268;0,9973;0,998
6.859325846;-0,0235;-0,0277;0,9961;0,997
6.861937923;-0,0191;-0,0274;0,9932;0,994
6.864244077;-0,0166;-0,0296;0,9964;0,997
6.867910846;-0,0144;-0,0286;0,9984;0,999
6.869503385;-0,0127;-0,0281;1,0010;1,001
6.872028923;-0,0184;-0,0301;1,0017;1,002
6.874478539;-0,0230;-0,0291;1,0005;1,001
6.877172385;-0,0232;-0,0268;0,9979;0,998
6.879602539;-0,0261;-0,0271;0,9966;0,997
6.881987769;-0,0259;-0,0286;0,9964;0,997
6.889441;-0,0215;-0,0257;0,9935;0,994
6.890628923;-0,0210;-0,0266;0,9964;0,997
6.891292615;-0,0217;-0,0240;0,9964;0,997
6.892184692;-0,0242;-0,0245;0,9966;0,997
6.894495385;-0,0308;-0,0247;1,0000;1,001
6.897287462;-0,0277;-0,0245;0,9988;0,999
6.901149923;-0,0279;-0,0259;0,9993;1,000
6.902438462;-0,0288;-0,0305;1,0000;1,001
6.904661923;-0,0219;-0,0277;0,9996;1,000
6.907342154;-0,0186;-0,0271;1,0028;1,003
6.909888692;-0,0176;-0,0286;1,0022;1,003
6.912502846;-0,0207;-0,0259;1,0015;1,002
6.914708923;-0,0242;-0,0259;1,0000;1,001
6.917893308;-0,0261;-0,0274;1,0012;1,002
6.919993846;-0,0266;-0,0271;0,9991;1,000
6.922432692;-0,0284;-0,0249;0,9988;0,999
6.924944615;-0,0284;-0,0245;0,9986;0,999
6.927465923;-0,0252;-0,0217;0,9991;1,000
6.930045846;-0,0261;-0,0210;0,9984;0,999
6.932407462;-0,0286;-0,0222;0,9984;0,999
6.935073539;-0,0323;-0,0230;0,9961;0,997
6.937579154;-0,0342;-0,0254;0,9952;0,996
6.940189923;-0,0249;-0,0284;0,9961;0,997
6.942536308;-0,0217;-0,0259;0,9956;0,996
6.945175692;-0,0176;-0,0268;0,9979;0,998
6.947397308;-0,0135;-0,0266;0,9988;0,999
6.951146231;-0,0127;-0,0277;1,0005;1,001
6.952776923;-0,0139;-0,0271;1,0003;1,001
6.955139769;-0,0230;-0,0271;0,9977;0,998
6.957903769;-0,0296;-0,0277;0,9968;0,998
6.960175077;-0,0259;-0,0252;0,9973;0,998
6.962656692;-0,0279;-0,0279;0,9973;0,998
6.964972;-0,0296;-0,0266;0,9961;0,997
6.967717;-0,0303;-0,0249;0,9956;0,996
6.970381;-0,0349;-0,0222;0,9956;0,996
6.972908923;-0,0312;-0,0220;0,9942;0,995
6.975226539;-0,0308;-0,0240;0,9940;0,995
6.978022846;-0,0352;-0,0245;0,9947;0,996
6.980588385;-0,0249;-0,0249;0,9924;0,993
6.985793;-0,0217;-0,0279;0,9952;0,996
6.986628308;-0,0232;-0,0296;0,9977;0,998
6.987757308;-0,0144;-0,0271;0,9959;0,996
6.990263385;-0,0191;-0,0277;0,9991;1,000
6.993034539;-0,0254;-0,0291;1,0003;1,001
6.995373923;-0,0198;-0,0245;0,9998;1,000
6.997772385;-0,0266;-0,0252;0,9991;1,000
7.001309;-0,0264;-0,0289;0,9981;0,999
