time,gFx,gFy,gFz,TgF
3.104028749,0.0331,-0.0031,1.0092,1.010
3.107737759,0.0372,-0.0011,1.0085,1.009
3.109681718,0.0358,0.0028,1.0043,1.005
3.11113453,0.0355,-0.0016,1.0082,1.009
3.113499686,0.0348,-0.0009,1.0075,1.008
3.115935676,0.0370,-0.0009,1.0092,1.010
3.11845302,0.0345,0.0018,1.0075,1.008
3.120872134,0.0372,-0.0004,1.0092,1.010
3.127941926,0.0355,0.0018,1.0048,1.005
3.128613749,0.0358,0.0021,1.0080,1.009
3.129095103,0.0343,-0.0019,1.0099,1.011
3.130953801,0.0365,-0.0011,1.0104,1.011
3.13344453,0.0387,0.0031,1.0072,1.008
3.136032811,0.0348,0.0035,1.0094,1.010
3.138746301,0.0348,-0.0011,1.0090,1.010
3.141132551,0.0377,0.0009,1.0070,1.008
3.143684895,0.0353,-0.0002,1.0082,1.009
3.146485207,0.0365,0.0004,1.0104,1.011
3.14866302,0.0372,-0.0019,1.0087,1.009
3.151294374,0.0370,-0.0006,1.0085,1.009
3.153799947,0.0377,0.0013,1.0107,1.011
3.157170259,0.0340,0.0001,1.0038,1.004
3.158814426,0.0338,0.0031,1.0053,1.006
3.161324686,0.0363,0.0009,1.0048,1.005
3.163736874,0.0355,-0.0009,1.0082,1.009
3.16627427,0.0355,0.0018,1.0109,1.012
3.168722239,0.0372,0.0009,1.0087,1.009
3.171187916,0.0370,-0.0014,1.0068,1.007
3.174147082,0.0385,0.0011,1.0087,1.009
3.176246249,0.0350,0.0011,1.0060,1.007
3.178816561,0.0382,-0.0006,1.0060,1.007
3.181352499,0.0375,-0.0011,1.0085,1.009
3.183993384,0.0377,-0.0004,1.0112,1.012
3.18632078,0.0370,-0.0002,1.0070,1.008
3.190292916,0.0360,0.0013,1.0094,1.010
3.191586666,0.0375,0.0031,1.0097,1.010
3.193993697,0.0340,0.0031,1.0075,1.008
3.196740989,0.0382,0.0031,1.0050,1.006
3.199296093,0.0380,0.0016,1.0063,1.007
3.201976405,0.0389,-0.0004,1.0107,1.011
3.204421197,0.0385,-0.0006,1.0104,1.011
3.207498801,0.0360,0.0011,1.0090,1.010
3.209028332,0.0338,0.0004,1.0107,1.011
3.211583228,0.0370,0.0006,1.0112,1.012
3.214017707,0.0348,0.0004,1.0097,1.010
3.216553384,0.0340,0.0006,1.0090,1.010
3.218959895,0.0365,0.0016,1.0109,1.012
3.221611822,0.0382,0.0043,1.0085,1.009
3.227230207,0.0358,0.0004,1.0107,1.011
3.227861145,0.0331,0.0004,1.0072,1.008
3.230646249,0.0385,0.0004,1.0094,1.010
3.231698853,0.0363,0.0006,1.0082,1.009
3.234726561,0.0353,0.0009,1.0060,1.007
3.236670624,0.0360,0.0013,1.0068,1.007
3.240326718,0.0355,-0.0026,1.0104,1.011
3.241981301,0.0360,0.0001,1.0063,1.007
3.24423052,0.0348,0.0026,1.0090,1.010
3.246978436,0.0363,0.0038,1.0087,1.009
3.249274738,0.0367,0.0021,1.0058,1.006
3.25183453,0.0380,-0.0019,1.0065,1.007
3.254165416,0.0365,-0.0014,1.0072,1.008
3.256862238,0.0350,0.0031,1.0107,1.011
3.259186353,0.0367,0.0026,1.0104,1.011
3.261803332,0.0355,-0.0009,1.0080,1.009
3.264317186,0.0355,-0.0006,1.0092,1.010
3.267069009,0.0382,0.0031,1.0099,1.011
3.26934302,0.0350,0.0001,1.0043,1.005
3.273510936,0.0370,0.0016,1.0114,1.012
3.274599426,0.0365,-0.0004,1.0102,1.011
3.276957707,0.0350,-0.0016,1.0053,1.006
3.27969453,0.0338,0.0045,1.0082,1.009
3.282408541,0.0375,0.0035,1.0122,1.013
3.284698436,0.0375,0.0006,1.0065,1.007
3.287308384,0.0348,0.0040,1.0048,1.005
3.290222863,0.0363,0.0033,1.0092,1.010
3.29222203,0.0350,0.0045,1.0080,1.009
3.294744999,0.0392,0.0004,1.0058,1.007
3.29711453,0.0402,-0.0016,1.0046,1.005
3.299624166,0.0372,0.0011,1.0077,1.008
3.302875207,0.0380,0.0009,1.0114,1.012
3.304692082,0.0370,0.0013,1.0124,1.013
3.307759061,0.0380,-0.0009,1.0090,1.010
3.309669166,0.0340,0.0006,1.0082,1.009
3.312419738,0.0370,0.0004,1.0058,1.006
3.314778957,0.0372,-0.0002,1.0043,1.005
3.317296978,0.0353,-0.0002,1.0075,1.008
3.319920155,0.0353,-0.0004,1.0090,1.010
3.327267447,0.0367,0.0021,1.0063,1.007
3.32801828,0.0345,0.0016,1.0072,1.008
3.328562186,0.0355,-0.0011,1.0107,1.011
3.329936405,0.0340,0.0006,1.0099,1.011
3.332825468,0.0360,0.0016,1.0068,1.007
3.335018436,0.0370,-0.0011,1.0060,1.007
3.337322291,0.0372,0.0001,1.0085,1.009
3.341404374,0.0360,0.0023,1.0077,1.008
3.342798332,0.0358,0.0013,1.0114,1.012
3.344894113,0.0363,-0.0011,1.0065,1.007
3.347467291,0.0345,0.0016,1.0038,1.004
3.349856874,0.0358,-0.0011,1.0090,1.010
3.353378957,0.0345,0.0023,1.0087,1.009
3.356020572,0.0355,-0.0009,1.0065,1.007
3.357703228,0.0372,0.0026,1.0055,1.006
3.360020363,0.0385,0.0038,1.0092,1.010
3.363058332,0.0358,0.0021,1.0099,1.011
3.364942499,0.0372,0.0023,1.0092,1.010
3.367755051,0.0348,0.0021,1.0055,1.006
3.370794009,0.0360,0.0028,1.0055,1.006
3.372634999,0.0345,0.0011,1.0063,1.007
3.375188176,0.0370,-0.0004,1.0082,1.009
3.377591353,0.0343,0.0013,1.0099,1.011
3.380119686,0.0326,0.0031,1.0109,1.011
3.382668176,0.0350,0.0038,1.0097,1.010
3.384981301,0.0394,-0.0006,1.0109,1.012
3.387478801,0.0367,-0.0014,1.0075,1.008
3.390026718,0.0331,-0.0004,1.0065,1.007
3.392795207,0.0382,-0.0011,1.0072,1.008
3.395353645,0.0385,-0.0002,1.0053,1.006
3.397737811,0.0365,-0.0004,1.0092,1.010
3.400193697,0.0370,-0.0002,1.0065,1.007
3.402903593,0.0387,0.0011,1.0085,1.009
3.409939582,0.0385,0.0013,1.0097,1.010
3.41108703,0.0365,0.0021,1.0097,1.010
3.411670884,0.0350,0.0023,1.0099,1.011
3.412962916,0.0385,0.0013,1.0058,1.007
3.415337343,0.0382,-0.0004,1.0068,1.007
3.41805953,0.0382,0.0016,1.0094,1.010
3.420492343,0.0377,0.0021,1.0097,1.010
3.423459738,0.0389,-0.0004,1.0094,1.010
3.425511822,0.0355,0.0009,1.0104,1.011
3.428028332,0.0353,-0.0004,1.0082,1.009
3.430704478,0.0380,-0.0019,1.0077,1.008
3.432983228,0.0367,-0.0019,1.0082,1.009
3.435507707,0.0360,-0.0006,1.0058,1.006
3.438760415,0.0353,-0.0031,1.0065,1.007
3.441002759,0.0363,0.0011,1.0092,1.010
3.443078593,0.0360,0.0023,1.0070,1.008
3.445933072,0.0375,0.0028,1.0097,1.010
3.44907802,0.0377,0.0033,1.0085,1.009
3.451069895,0.0382,0.0013,1.0094,1.010
3.453353749,0.0358,0.0009,1.0085,1.009
3.456154843,0.0363,0.0011,1.0068,1.007
3.458610155,0.0372,0.0026,1.0097,1.010
3.461235311,0.0404,0.0006,1.0107,1.011
3.463417447,0.0394,-0.0011,1.0114,1.012
3.465739478,0.0353,0.0018,1.0058,1.006
3.468298905,0.0370,0.0004,1.0085,1.009
3.472258176,0.0358,0.0016,1.0068,1.007
3.473399426,0.0360,-0.0004,1.0055,1.006
3.475974322,0.0375,-0.0011,1.0117,1.012
3.478608801,0.0375,0.0026,1.0122,1.013
3.480926822,0.0358,-0.0014,1.0058,1.006
3.483907655,0.0365,-0.0002,1.0033,1.004
3.485868124,0.0353,0.0028,1.0094,1.010
3.488948124,0.0343,0.0040,1.0050,1.006
3.491565572,0.0350,0.0021,1.0048,1.005
3.493920988,0.0370,-0.0014,1.0102,1.011
3.496022395,0.0385,0.0023,1.0107,1.011
3.498575363,0.0360,-0.0006,1.0077,1.008
3.501023228,0.0382,0.0006,1.0094,1.010
3.505521926,0.0377,0.0043,1.0068,1.007
3.506873072,0.0365,0.0018,1.0048,1.005
3.510597447,0.0350,0.0006,1.0050,1.006
3.51186104,0.0350,0.0028,1.0070,1.008
3.513861665,0.0367,-0.0004,1.0072,1.008
3.516246978,0.0358,-0.0004,1.0065,1.007
3.519351822,0.0365,-0.0016,1.0055,1.006
3.529371197,0.0394,-0.0002,1.0075,1.008
3.530916249,0.0394,0.0013,1.0041,1.005
3.53196104,0.0358,0.0013,1.0094,1.010
3.532822655,0.0340,-0.0006,1.0080,1.009
3.533711665,0.0360,0.0023,1.0065,1.007
3.53473052,0.0343,-0.0006,1.0058,1.006
3.53617479,0.0377,-0.0024,1.0072,1.008
3.540512968,0.0360,0.0016,1.0094,1.010
3.541655363,0.0370,0.0013,1.0097,1.010
3.545377238,0.0375,0.0023,1.0082,1.009
3.546328176,0.0385,-0.0021,1.0090,1.010
3.548753488,0.0389,0.0009,1.0090,1.010
3.551163593,0.0370,0.0006,1.0090,1.010
3.554507915,0.0363,-0.0002,1.0114,1.012
3.556619999,0.0358,0.0006,1.0092,1.010
3.55882328,0.0367,-0.0014,1.0058,1.006
3.561194947,0.0370,-0.0011,1.0060,1.007
3.563792915,0.0370,0.0006,1.0058,1.006
3.566313853,0.0328,0.0006,1.0085,1.009
3.569038853,0.0394,-0.0006,1.0072,1.008
3.571495051,0.0355,-0.0016,1.0107,1.011
3.574566665,0.0358,-0.0004,1.0099,1.011
3.576426457,0.0355,0.0021,1.0080,1.009
3.579044478,0.0370,0.0006,1.0080,1.009
3.58168703,0.0387,0.0009,1.0102,1.011
3.583785988,0.0375,0.0001,1.0087,1.009
3.58739479,0.0382,-0.0014,1.0075,1.008
3.588880363,0.0370,0.0018,1.0099,1.011
3.591334322,0.0365,-0.0011,1.0087,1.009
3.593907134,0.0380,0.0013,1.0053,1.006
3.596647759,0.0367,0.0023,1.0082,1.009
3.599122759,0.0363,0.0013,1.0092,1.010
3.601512655,0.0348,-0.0006,1.0112,1.012
3.60446677,0.0367,0.0006,1.0080,1.009
3.607214843,0.0394,0.0011,1.0080,1.009
3.609169061,0.0382,-0.0014,1.0104,1.011
3.611655363,0.0367,-0.0009,1.0122,1.013
3.61421854,0.0370,-0.0004,1.0087,1.009
3.617049478,0.0380,-0.0009,1.0068,1.007
3.619641613,0.0387,-0.0011,1.0058,1.007
3.623003488,0.0358,0.0023,1.0060,1.007
3.624722863,0.0367,0.0018,1.0043,1.005
3.628310988,0.0380,0.0026,1.0087,1.009
3.629824113,0.0360,-0.0011,1.0112,1.012
3.632378332,0.0348,-0.0036,1.0102,1.011
3.634651718,0.0372,0.0004,1.0072,1.008
3.641650728,0.0363,-0.0002,1.0099,1.011
3.642645624,0.0372,0.0011,1.0085,1.009
3.643131926,0.0375,0.0001,1.0090,1.010
3.644616978,0.0375,-0.0009,1.0077,1.008
3.647233593,0.0348,0.0023,1.0104,1.011
3.649583749,0.0358,0.0013,1.0099,1.011
3.651863072,0.0363,0.0023,1.0126,1.013
3.654495624,0.0377,0.0001,1.0104,1.011
3.657026717,0.0360,0.0026,1.0107,1.011
3.659428124,0.0372,-0.0009,1.0072,1.008
3.662827395,0.0353,-0.0021,1.0082,1.009
3.665946197,0.0348,0.0009,1.0072,1.008
3.667325103,0.0350,0.0016,1.0094,1.010
3.670932707,0.0358,-0.0019,1.0087,1.009
3.672271457,0.0382,-0.0026,1.0072,1.008
3.67531828,0.0360,0.0006,1.0077,1.008
3.677495155,0.0382,0.0013,1.0112,1.012
3.679855155,0.0385,-0.0019,1.0122,1.013
3.682496353,0.0387,-0.0002,1.0090,1.010
3.685908801,0.0370,0.0013,1.0070,1.008
3.688346145,0.0340,0.0031,1.0099,1.011
3.689964009,0.0345,-0.0019,1.0075,1.008
3.692316405,0.0345,-0.0048,1.0080,1.009
3.695191092,0.0365,0.0009,1.0080,1.009
3.697345415,0.0387,0.0006,1.0094,1.010
3.699848905,0.0363,-0.0016,1.0075,1.008
3.702152238,0.0370,-0.0028,1.0094,1.010
3.704715988,0.0365,-0.0014,1.0107,1.011
3.707752655,0.0358,0.0004,1.0075,1.008
3.710081561,0.0343,0.0023,1.0072,1.008
3.712381353,0.0343,-0.0014,1.0085,1.009
3.714939738,0.0355,0.0006,1.0058,1.006
3.717358697,0.0372,0.0006,1.0055,1.006
3.725344478,0.0353,-0.0009,1.0077,1.008
3.726632707,0.0407,-0.0002,1.0065,1.007
3.727235884,0.0365,0.0006,1.0085,1.009
3.727803436,0.0350,0.0011,1.0107,1.011
3.730152603,0.0350,0.0023,1.0072,1.008
3.732684374,0.0370,0.0016,1.0060,1.007
3.735107134,0.0392,0.0004,1.0094,1.010
3.73760453,0.0365,-0.0006,1.0104,1.011
3.740239634,0.0353,0.0011,1.0085,1.009
3.743044217,0.0385,-0.0006,1.0092,1.010
3.745201092,0.0382,-0.0019,1.0102,1.011
3.747858384,0.0382,-0.0006,1.0072,1.008
3.750306561,0.0370,0.0021,1.0053,1.006
3.753749426,0.0370,0.0038,1.0077,1.008
3.755348697,0.0353,0.0001,1.0090,1.010
3.757895467,0.0367,0.0009,1.0055,1.006
3.760347186,0.0375,0.0018,1.0075,1.008
3.762963072,0.0372,-0.0004,1.0072,1.008
3.765520936,0.0358,-0.0016,1.0058,1.006
3.770156926,0.0370,0.0009,1.0063,1.007
3.77120828,0.0367,0.0004,1.0099,1.011
3.773236509,0.0397,0.0011,1.0119,1.013
3.775695936,0.0375,0.0031,1.0075,1.008
3.778057707,0.0331,0.0033,1.0072,1.008
3.780626353,0.0335,-0.0011,1.0072,1.008
3.783840259,0.0365,-0.0009,1.0112,1.012
3.785841457,0.0375,0.0004,1.0097,1.010
3.788631665,0.0358,-0.0019,1.0070,1.008
3.790973436,0.0321,0.0004,1.0070,1.008
3.793318436,0.0375,0.0001,1.0077,1.008
3.795803384,0.0367,-0.0026,1.0092,1.010
3.798147082,0.0360,0.0004,1.0060,1.007
3.800777342,0.0377,0.0006,1.0068,1.007
3.803688488,0.0353,0.0016,1.0092,1.010
3.805943645,0.0385,0.0018,1.0072,1.008
3.808329842,0.0348,0.0006,1.0094,1.010
3.811073332,0.0365,0.0001,1.0082,1.009
3.813742238,0.0350,0.0018,1.0126,1.013
3.815922603,0.0355,0.0009,1.0136,1.014
3.818600155,0.0340,-0.0002,1.0092,1.010
3.821479895,0.0343,-0.0002,1.0070,1.008
3.823615363,0.0360,-0.0002,1.0065,1.007
3.825990207,0.0375,0.0009,1.0075,1.008
3.828412655,0.0367,0.0004,1.0070,1.008
3.831168488,0.0353,0.0011,1.0050,1.006
3.833588592,0.0360,0.0004,1.0060,1.007
3.843158905,0.0360,-0.0006,1.0070,1.008
3.844366301,0.0360,0.0018,1.0075,1.008
3.845133592,0.0387,0.0038,1.0060,1.007
3.845927551,0.0358,-0.0006,1.0094,1.010
3.846905259,0.0360,-0.0002,1.0085,1.009
3.849017238,0.0358,0.0001,1.0094,1.010
3.85104703,0.0377,-0.0004,1.0080,1.009
3.854923124,0.0345,0.0006,1.0082,1.009
3.856349478,0.0367,0.0011,1.0070,1.008
3.858811613,0.0382,0.0006,1.0075,1.008
3.861346197,0.0338,-0.0014,1.0077,1.008
3.863476145,0.0360,-0.0006,1.0090,1.010
3.866171249,0.0367,0.0011,1.0024,1.003
3.869770676,0.0358,0.0013,1.0055,1.006
3.871651353,0.0370,-0.0009,1.0082,1.009
3.873886197,0.0353,0.0006,1.0075,1.008
3.876562655,0.0360,-0.0002,1.0077,1.008
3.879126457,0.0363,-0.0002,1.0063,1.007
3.881177447,0.0363,0.0006,1.0072,1.008
3.884487342,0.0363,0.0018,1.0070,1.008
3.887207186,0.0353,0.0001,1.0087,1.009
3.889036249,0.0363,-0.0016,1.0090,1.010
3.891540728,0.0375,0.0021,1.0117,1.012
3.894033124,0.0380,0.0040,1.0131,1.014
3.896457238,0.0365,0.0009,1.0090,1.010
3.899148436,0.0365,0.0006,1.0077,1.008
3.903187238,0.0363,-0.0009,1.0092,1.010
3.904688957,0.0365,0.0006,1.0085,1.009
3.90726229,0.0375,0.0011,1.0080,1.009
3.909322134,0.0392,0.0004,1.0094,1.010
3.911488644,0.0372,-0.0006,1.0104,1.011
3.913946613,0.0370,0.0021,1.0090,1.010
3.916675051,0.0340,0.0033,1.0068,1.007
3.919857499,0.0375,-0.0011,1.0080,1.009
3.922254061,0.0360,-0.0006,1.0065,1.007
3.924430259,0.0372,0.0011,1.0114,1.012
3.927023905,0.0385,0.0018,1.0119,1.013
3.929209322,0.0348,-0.0011,1.0085,1.009
3.931616249,0.0340,-0.0026,1.0055,1.006
3.934316092,0.0389,-0.0014,1.0065,1.007
3.941794009,0.0370,0.0009,1.0097,1.010
3.94319703,0.0340,-0.0026,1.0077,1.008
3.943920884,0.0385,-0.0002,1.0085,1.009
3.944610259,0.0372,-0.0002,1.0107,1.011
3.946978436,0.0365,0.0016,1.0058,1.006
3.949347238,0.0363,0.0006,1.0112,1.012
3.953511978,0.0370,0.0006,1.0109,1.012
3.954554686,0.0340,-0.0024,1.0058,1.006
3.956592499,0.0365,0.0023,1.0063,1.007
3.960118697,0.0389,0.0011,1.0058,1.007
3.961693697,0.0350,0.0016,1.0063,1.007
3.964276717,0.0355,0.0006,1.0075,1.008
3.966775624,0.0358,0.0009,1.0075,1.008
3.968947551,0.0367,0.0013,1.0063,1.007
3.971535988,0.0370,0.0004,1.0060,1.007
3.974493488,0.0372,0.0018,1.0060,1.007
3.977575207,0.0333,0.0009,1.0099,1.010
3.97936104,0.0367,0.0018,1.0104,1.011
3.981855103,0.0377,-0.0006,1.0087,1.009
3.985414842,0.0372,0.0018,1.0063,1.007
3.986770884,0.0367,0.0021,1.0068,1.007
3.989140676,0.0370,0.0009,1.0087,1.009
3.991688332,0.0360,0.0004,1.0087,1.009
3.994170988,0.0355,-0.0004,1.0099,1.011
3.996760832,0.0389,-0.0002,1.0094,1.010
3.999455572,0.0365,0.0031,1.0068,1.007
4.002507499,0.0345,0.0040,1.0085,1.009
4.004661509,0.0377,-0.0028,1.0117,1.012
4.007550103,0.0387,0.0006,1.0102,1.011
4.00955703,0.0367,0.0018,1.0070,1.008
4.011938905,0.0333,0.0018,1.0085,1.009
4.014644322,0.0331,0.0016,1.0087,1.009
4.017103072,0.0363,0.0028,1.0077,1.008
4.019715832,0.0394,0.0021,1.0055,1.006
4.022820519,0.0363,-0.0011,1.0109,1.012
4.025748019,0.0367,-0.0026,1.0065,1.007
4.027289999,0.0365,-0.0002,1.0082,1.009
4.029658072,0.0375,-0.0009,1.0055,1.006
4.032382447,0.0377,0.0018,1.0082,1.009
4.044535051,0.0380,0.0018,1.0050,1.006
4.046189269,0.0377,-0.0021,1.0094,1.010
4.047100415,0.0377,0.0013,1.0112,1.012
4.047754269,0.0363,0.0028,1.0080,1.009
4.048387655,0.0370,-0.0011,1.0082,1.009
4.049001457,0.0367,-0.0004,1.0075,1.008
4.049844582,0.0363,0.0013,1.0075,1.008
4.056102603,0.0370,0.0038,1.0070,1.008
4.057092967,0.0355,0.0023,1.0092,1.010
4.05755328,0.0353,0.0011,1.0099,1.011
4.059705988,0.0387,-0.0014,1.0094,1.010
4.062658176,0.0365,0.0013,1.0112,1.012
4.064535572,0.0360,0.0035,1.0097,1.010
4.067704217,0.0358,0.0013,1.0075,1.008
4.069751665,0.0345,0.0001,1.0060,1.007
4.072426457,0.0380,-0.0009,1.0055,1.006
4.074876144,0.0404,0.0011,1.0050,1.006
4.077278644,0.0385,0.0026,1.0082,1.009
4.079897655,0.0380,0.0009,1.0122,1.013
4.083350519,0.0385,0.0006,1.0104,1.011
4.085717967,0.0372,0.0004,1.0082,1.009
4.087550519,0.0348,0.0009,1.0050,1.006
4.090064634,0.0358,0.0016,1.0050,1.006
4.092541092,0.0372,0.0021,1.0090,1.010
4.095123071,0.0355,0.0006,1.0107,1.011
4.097541457,0.0365,-0.0011,1.0099,1.011
4.101157967,0.0370,-0.0016,1.0082,1.009
4.102781717,0.0355,-0.0014,1.0094,1.010
4.105365571,0.0377,-0.0004,1.0092,1.010
4.108140259,0.0370,0.0021,1.0072,1.008
4.11015479,0.0380,0.0018,1.0068,1.007
4.112598801,0.0382,-0.0009,1.0075,1.008
4.11525578,0.0370,-0.0002,1.0055,1.006
4.117755155,0.0350,-0.0021,1.0058,1.006
4.120172394,0.0355,0.0001,1.0063,1.007
4.12303354,0.0345,0.0021,1.0080,1.009
4.125335311,0.0385,0.0018,1.0082,1.009
4.127720832,0.0365,-0.0002,1.0082,1.009
4.130249165,0.0367,-0.0011,1.0080,1.009
4.132739842,0.0399,0.0040,1.0087,1.010
4.139313019,0.0343,0.0013,1.0090,1.010
4.140355571,0.0377,-0.0024,1.0072,1.008
4.14094328,0.0387,-0.0021,1.0053,1.006
4.143425884,0.0375,0.0018,1.0092,1.010
4.145281249,0.0367,0.0004,1.0082,1.009
4.147866978,0.0365,-0.0019,1.0097,1.010
4.151315624,0.0372,0.0009,1.0092,1.010
4.153049061,0.0363,0.0006,1.0092,1.010
4.155419061,0.0375,0.0033,1.0087,1.009
4.157930571,0.0375,0.0016,1.0077,1.008
4.160538905,0.0345,-0.0004,1.0087,1.009
4.163051405,0.0343,-0.0019,1.0092,1.010
4.165539426,0.0353,-0.0009,1.0094,1.010
4.168256301,0.0350,-0.0004,1.0075,1.008
4.170530988,0.0348,-0.0016,1.0070,1.008
4.173068905,0.0345,0.0026,1.0087,1.009
4.176251613,0.0367,0.0018,1.0107,1.011
4.178077863,0.0360,0.0018,1.0063,1.007
4.18056453,0.0367,0.0013,1.0070,1.008
4.184728644,0.0363,0.0004,1.0104,1.011
4.186075415,0.0392,0.0001,1.0082,1.009
4.188328176,0.0387,-0.0002,1.0107,1.011
4.19082828,0.0380,0.0021,1.0107,1.011
4.193582446,0.0385,-0.0006,1.0075,1.008
4.195837238,0.0350,-0.0021,1.0075,1.008
4.198432446,0.0365,-0.0006,1.0077,1.008
4.200958957,0.0367,0.0016,1.0094,1.010
4.203880051,0.0348,0.0009,1.0068,1.007
4.206046301,0.0375,-0.0002,1.0065,1.007
4.208375519,0.0377,0.0006,1.0090,1.010
4.211346821,0.0355,0.0006,1.0090,1.010
4.213544999,0.0358,0.0001,1.0055,1.006
4.215995259,0.0385,0.0004,1.0060,1.007
4.218678332,0.0377,-0.0002,1.0082,1.009
4.220966144,0.0360,0.0006,1.0087,1.009
4.223593228,0.0358,0.0006,1.0075,1.008
4.225992603,0.0338,0.0018,1.0077,1.008
4.228537811,0.0313,0.0001,1.0068,1.007
4.231147082,0.0353,-0.0002,1.0077,1.008
4.238936144,0.0370,0.0016,1.0082,1.009
4.239791353,0.0355,0.0001,1.0085,1.009
4.240337551,0.0382,-0.0009,1.0134,1.014
4.241345519,0.0377,0.0016,1.0097,1.010
4.24340078,0.0316,0.0018,1.0077,1.008
4.246119738,0.0348,0.0006,1.0109,1.012
4.248526457,0.0389,0.0009,1.0087,1.009
4.251065103,0.0355,0.0001,1.0070,1.008
4.253531249,0.0360,-0.0009,1.0077,1.008
4.256140676,0.0397,-0.0002,1.0031,1.004
4.258719426,0.0385,-0.0016,1.0077,1.008
4.261210884,0.0328,0.0018,1.0082,1.009
4.264422707,0.0345,0.0016,1.0090,1.010
4.268033124,0.0367,0.0023,1.0094,1.010
4.269503124,0.0372,0.0040,1.0072,1.008
4.271390415,0.0394,0.0001,1.0075,1.008
4.27369979,0.0377,0.0013,1.0087,1.009
4.276203592,0.0367,0.0001,1.0087,1.009
4.278907603,0.0414,-0.0014,1.0072,1.008
4.281406821,0.0363,-0.0016,1.0063,1.007
4.283970415,0.0338,0.0023,1.0104,1.011
4.28643828,0.0367,0.0016,1.0099,1.011
4.28903328,0.0385,-0.0011,1.0107,1.011
4.291263228,0.0360,0.0004,1.0090,1.010
4.293799842,0.0345,-0.0019,1.0114,1.012
4.296409009,0.0387,0.0023,1.0077,1.008
4.300325988,0.0353,0.0040,1.0085,1.009
4.30140354,0.0338,0.0006,1.0102,1.011
4.30388953,0.0392,0.0016,1.0085,1.009
4.307040884,0.0370,0.0001,1.0058,1.006
4.309044738,0.0331,-0.0011,1.0097,1.010
4.31145479,0.0338,-0.0002,1.0082,1.009
4.314018019,0.0333,0.0009,1.0065,1.007
4.316411613,0.0343,0.0013,1.0070,1.008
4.319131301,0.0355,0.0023,1.0094,1.010
4.321528696,0.0367,0.0004,1.0102,1.011
4.324182811,0.0360,-0.0002,1.0075,1.008
4.326587446,0.0382,-0.0019,1.0072,1.008
4.329041353,0.0363,0.0004,1.0090,1.010
4.331658123,0.0377,0.0026,1.0109,1.012
4.338867134,0.0382,0.0006,1.0094,1.010
4.33978354,0.0370,0.0018,1.0048,1.005
4.34037604,0.0370,0.0001,1.0085,1.009
4.341600259,0.0343,-0.0011,1.0077,1.008
4.344131405,0.0360,-0.0006,1.0104,1.011
4.346738228,0.0375,-0.0004,1.0075,1.008
4.35000328,0.0318,-0.0004,1.0094,1.010
4.35164229,0.0355,0.0040,1.0099,1.011
4.354257446,0.0380,0.0023,1.0097,1.010
4.35660703,0.0360,0.0006,1.0085,1.009
4.359144373,0.0350,-0.0019,1.0102,1.011
4.361705311,0.0365,-0.0009,1.0092,1.010
4.364367342,0.0363,-0.0004,1.0070,1.008
4.36696328,0.0367,0.0006,1.0092,1.010
4.369504634,0.0380,0.0004,1.0077,1.008
4.371894842,0.0367,0.0011,1.0075,1.008
4.374892498,0.0348,0.0013,1.0080,1.009
4.376905363,0.0367,-0.0002,1.0077,1.008
4.379389998,0.0375,-0.0019,1.0080,1.009
4.383241769,0.0348,0.0011,1.0075,1.008
4.384688748,0.0365,0.0033,1.0097,1.010
4.387087134,0.0370,0.0038,1.0082,1.009
4.389898853,0.0380,-0.0026,1.0055,1.006
4.392265519,0.0360,-0.0021,1.0050,1.006
4.394815936,0.0387,0.0011,1.0075,1.008
4.397249373,0.0372,0.0028,1.0082,1.009
4.399986353,0.0353,0.0009,1.0090,1.010
4.402496301,0.0335,-0.0014,1.0080,1.009
4.404650363,0.0360,-0.0024,1.0082,1.009
4.407372186,0.0355,0.0016,1.0075,1.008
4.409591717,0.0385,0.0028,1.0072,1.008
4.412156978,0.0377,0.0045,1.0094,1.010
4.414839946,0.0402,0.0028,1.0087,1.010
4.41767354,0.0385,-0.0004,1.0075,1.008
4.419948436,0.0387,0.0023,1.0094,1.010
4.422248071,0.0370,0.0021,1.0065,1.007
4.425203592,0.0370,0.0031,1.0102,1.011
4.427344946,0.0367,-0.0006,1.0104,1.011
4.429640467,0.0355,0.0026,1.0075,1.008
4.43864479,0.0340,-0.0009,1.0077,1.008
4.439590728,0.0375,0.0028,1.0112,1.012
4.440255415,0.0372,0.0018,1.0094,1.010
4.440757811,0.0372,-0.0028,1.0082,1.009
4.442985467,0.0355,-0.0011,1.0094,1.010
4.444854269,0.0343,0.0018,1.0082,1.009
4.447309582,0.0358,0.0011,1.0080,1.009
4.449799894,0.0360,0.0004,1.0112,1.012
4.452283123,0.0343,0.0033,1.0092,1.010
4.454877082,0.0372,0.0004,1.0077,1.008
4.457708488,0.0363,-0.0011,1.0063,1.007
4.459848071,0.0365,-0.0002,1.0097,1.010
4.463443332,0.0358,0.0004,1.0075,1.008
4.466650988,0.0343,0.0023,1.0046,1.005
4.467815311,0.0385,-0.0006,1.0099,1.011
4.47030729,0.0363,-0.0011,1.0090,1.010
4.472512551,0.0348,0.0001,1.0053,1.006
4.475215259,0.0353,0.0001,1.0087,1.009
4.47892854,0.0335,0.0045,1.0082,1.009
4.480307342,0.0363,0.0001,1.0060,1.007
4.482663332,0.0358,0.0018,1.0075,1.008
4.485055363,0.0350,-0.0009,1.0087,1.009
4.487703957,0.0358,-0.0036,1.0085,1.009
